ID,NAME,VALUE,YEAR,MONTH,DAY,TIME
1,PPL340,9.7,2010,8,21,7:00
2,PPL341,9.4,2011,8,21,8:00
3,PPL342,9.1,2012,8,21,9:00
4,PPL343,8.3,2013,8,21,10:00
5,PPL344,9.8,2014,8,21,11:00
6,PPL345,13,2015,8,21,12:00
7,PPL346,16,2016,8,21,13:00
8,PPL347,18.3,2017,8,21,14:00
9,PPL348,21,2018,8,21,15:00
10,PPL349,23.1,2019,8,21,16:00
11,PPL350,23.6,2020,8,21,17:00
12,PPL351,24.6,2021,8,21,18:00
13,PPL352,24.5,2022,8,21,19:00
14,PPL353,23.4,2001,8,21,20:00
15,PPL354,20.3,2002,8,21,21:00
16,PPL355,18.5,2003,8,21,22:00
17,PPL356,17.6,2004,8,21,23:00
18,PPL357,16.9,2005,8,22,0:00
19,PPL358,16.1,2006,8,22,1:00
20,PPL359,14.9,2007,8,22,2:00
21,PPL360,14.5,2008,8,22,3:00
22,PPL361,14,2009,8,22,4:00
23,PPL362,13.5,2010,8,22,5:00
24,PPL363,13.8,2011,8,22,6:00
25,PPL364,13.5,2012,8,22,7:00
1,PPL340,13.9,2013,8,22,8:00
2,PPL341,13.7,2014,8,22,9:00
3,PPL342,13.4,2015,8,22,10:00
4,PPL343,14.7,2016,8,22,11:00
5,PPL344,16.8,2017,8,22,12:00
6,PPL345,20,2018,8,22,13:00
7,PPL346,23.1,2019,8,22,14:00
8,PPL347,24.4,2020,8,22,15:00
9,PPL348,26.8,2021,8,22,16:00
10,PPL349,28.1,2022,8,22,17:00
11,PPL350,29.2,2001,8,22,18:00
12,PPL351,28.8,2002,8,22,19:00
13,PPL352,27.3,2003,8,22,20:00
14,PPL353,24.7,2004,8,22,21:00
15,PPL354,23.1,2005,8,22,22:00
16,PPL355,22,2006,8,22,23:00
17,PPL356,21.1,2007,8,23,0:00
18,PPL357,19.8,2008,8,23,1:00
19,PPL358,18.7,2009,8,23,2:00
20,PPL359,18.6,2010,8,23,3:00
21,PPL360,17.6,2011,8,23,4:00
22,PPL361,16.7,2012,8,23,5:00
23,PPL362,15.7,2013,8,23,6:00
24,PPL363,15.4,2014,8,23,7:00
25,PPL364,14.8,2015,8,23,8:00
1,PPL340,15.2,2016,8,23,9:00
2,PPL341,15.1,2017,8,23,10:00
3,PPL342,16.8,2018,8,23,11:00
4,PPL343,21.1,2019,8,23,12:00
5,PPL344,25.5,2020,8,23,13:00
6,PPL345,27,2021,8,23,14:00
7,PPL346,29.1,2022,8,23,15:00
8,PPL347,31.1,2001,8,23,16:00
9,PPL348,31.8,2002,8,23,17:00
10,PPL349,32.6,2003,8,23,18:00
11,PPL350,32.2,2004,8,23,19:00
12,PPL351,31.5,2005,8,23,20:00
13,PPL352,28.8,2006,8,23,21:00
14,PPL353,27,2007,8,23,22:00
15,PPL354,26.5,2008,8,23,23:00
16,PPL355,26.7,2009,8,24,0:00
17,PPL356,23.2,2010,8,24,1:00
18,PPL357,24,2011,8,24,2:00
19,PPL358,22.7,2012,8,24,3:00
20,PPL359,23.4,2013,8,24,4:00
21,PPL360,20.6,2014,8,24,5:00
22,PPL361,19.8,2015,8,24,6:00
23,PPL362,18.8,2016,8,24,7:00
24,PPL363,19.8,2017,8,24,8:00
25,PPL364,19.2,2018,8,24,9:00
1,PPL340,21.4,2019,8,24,10:00
2,PPL341,22.1,2020,8,24,11:00
3,PPL342,23.4,2021,8,24,12:00
4,PPL343,25.4,2022,8,24,13:00
5,PPL344,26.1,2001,8,24,14:00
6,PPL345,27.6,2002,8,24,15:00
7,PPL346,28.2,2003,8,24,16:00
8,PPL347,22.2,2004,8,24,17:00
9,PPL348,18.3,2005,8,24,18:00
10,PPL349,18.7,2006,8,24,19:00
11,PPL350,17.5,2007,8,24,20:00
12,PPL351,16.8,2008,8,24,21:00
13,PPL352,16.7,2009,8,24,22:00
14,PPL353,16.6,2010,8,24,23:00
15,PPL354,16.4,2011,8,25,0:00
16,PPL355,16.3,2012,8,25,1:00
17,PPL356,16.2,2013,8,25,2:00
18,PPL357,16.2,2014,8,25,3:00
19,PPL358,15.9,2015,8,25,4:00
20,PPL359,15.3,2016,8,25,5:00
21,PPL360,15.3,2017,8,25,6:00
22,PPL361,15.1,2018,8,25,7:00
23,PPL362,14.9,2019,8,25,8:00
24,PPL363,14.7,2020,8,25,9:00
25,PPL364,15,2021,8,25,10:00
1,PPL340,15.1,2022,8,25,11:00
2,PPL341,15.2,2001,8,25,12:00
3,PPL342,16,2002,8,25,13:00
4,PPL343,16.4,2003,8,25,14:00
5,PPL344,16.7,2004,8,25,15:00
6,PPL345,16.8,2005,8,25,16:00
7,PPL346,17.4,2006,8,25,17:00
8,PPL347,17.7,2007,8,25,18:00
9,PPL348,17.8,2008,8,25,19:00
10,PPL349,17.8,2009,8,25,20:00
11,PPL350,17.4,2010,8,25,21:00
12,PPL351,17.3,2011,8,25,22:00
13,PPL352,17,2012,8,25,23:00
14,PPL353,17.1,2013,8,26,0:00
15,PPL354,17.2,2014,8,26,1:00
16,PPL355,17.3,2015,8,26,2:00
17,PPL356,17.2,2016,8,26,3:00
18,PPL357,17,2017,8,26,4:00
19,PPL358,16.9,2018,8,26,5:00
20,PPL359,16.7,2019,8,26,6:00
21,PPL360,16.6,2020,8,26,7:00
22,PPL361,16.6,2021,8,26,8:00
23,PPL362,16.6,2022,8,26,9:00
24,PPL363,16.5,2001,8,26,10:00
25,PPL364,16.3,2002,8,26,11:00
1,PPL340,15.9,2003,8,26,12:00
2,PPL341,16.3,2004,8,26,13:00
3,PPL342,15.9,2005,8,26,14:00
4,PPL343,16.3,2006,8,26,15:00
5,PPL344,16.3,2007,8,26,16:00
6,PPL345,16.7,2008,8,26,17:00
7,PPL346,16.4,2009,8,26,18:00
8,PPL347,16.6,2010,8,26,19:00
9,PPL348,16.5,2011,8,26,20:00
10,PPL349,16.4,2012,8,26,21:00
11,PPL350,16.4,2013,8,26,22:00
12,PPL351,16.4,2014,8,26,23:00
13,PPL352,16.4,2015,8,27,0:00
14,PPL353,16.4,2016,8,27,1:00
15,PPL354,16.3,2017,8,27,2:00
16,PPL355,16.4,2018,8,27,3:00
17,PPL356,16.4,2019,8,27,4:00
18,PPL357,16.3,2020,8,27,5:00
19,PPL358,16.1,2021,8,27,6:00
20,PPL359,15.9,2022,8,27,7:00
21,PPL360,16,2001,8,27,8:00
22,PPL361,15.7,2002,8,27,9:00
23,PPL362,15.7,2003,8,27,10:00
24,PPL363,15.8,2004,8,27,11:00
25,PPL364,15.8,2005,8,27,12:00
1,PPL340,16.3,2006,8,27,13:00
2,PPL341,16.5,2007,8,27,14:00
3,PPL342,16.7,2008,8,27,15:00
4,PPL343,16.8,2009,8,27,16:00
5,PPL344,16.8,2010,8,27,17:00
6,PPL345,16.9,2011,8,27,18:00
7,PPL346,16.8,2012,8,27,19:00
8,PPL347,17,2013,8,27,20:00
9,PPL348,17.1,2014,8,27,21:00
10,PPL349,17,2015,8,27,22:00
11,PPL350,16.9,2016,8,27,23:00
12,PPL351,16.9,2017,8,28,0:00
13,PPL352,16.9,2018,8,28,1:00
14,PPL353,16.7,2019,8,28,2:00
15,PPL354,16.6,2020,8,28,3:00
16,PPL355,16.6,2021,8,28,4:00
17,PPL356,16.7,2022,8,28,5:00
18,PPL357,17,2001,8,28,6:00
19,PPL358,16.8,2002,8,28,7:00
20,PPL359,17.1,2003,8,28,8:00
21,PPL360,17.6,2004,8,28,9:00
22,PPL361,17.4,2005,8,28,10:00
23,PPL362,17.9,2006,8,28,11:00
24,PPL363,19.5,2007,8,28,12:00
25,PPL364,21.6,2008,8,28,13:00
1,PPL340,21,2009,8,28,14:00
2,PPL341,19.8,2010,8,28,15:00
3,PPL342,20.6,2011,8,28,16:00
4,PPL343,21.1,2012,8,28,17:00
5,PPL344,20.4,2013,8,28,18:00
6,PPL345,20.7,2014,8,28,19:00
7,PPL346,19.4,2015,8,28,20:00
8,PPL347,19.3,2016,8,28,21:00
9,PPL348,19.9,2017,8,28,22:00
10,PPL349,19,2018,8,28,23:00
11,PPL350,18.6,2019,8,29,0:00
12,PPL351,18.9,2020,8,29,1:00
13,PPL352,18.5,2021,8,29,2:00
14,PPL353,19.1,2022,8,29,3:00
15,PPL354,18.5,2001,8,29,4:00
16,PPL355,17.9,2002,8,29,5:00
17,PPL356,17.7,2003,8,29,6:00
18,PPL357,18.9,2004,8,29,7:00
19,PPL358,18.1,2005,8,29,8:00
20,PPL359,20.9,2006,8,29,9:00
21,PPL360,19.9,2007,8,29,10:00
22,PPL361,19.1,2008,8,29,11:00
23,PPL362,18.8,2009,8,29,12:00
24,PPL363,19.2,2010,8,29,13:00
25,PPL364,20.4,2011,8,29,14:00
1,PPL340,23,2012,8,29,15:00
2,PPL341,23.7,2013,8,29,16:00
3,PPL342,23.7,2014,8,29,17:00
4,PPL343,22.7,2015,8,29,18:00
5,PPL344,18.5,2016,8,29,19:00
6,PPL345,17.1,2017,8,29,20:00
7,PPL346,16.1,2018,8,29,21:00
8,PPL347,15.6,2019,8,29,22:00
9,PPL348,15.3,2020,8,29,23:00
10,PPL349,15.2,2021,8,30,0:00
11,PPL350,15.3,2022,8,30,1:00
12,PPL351,15.1,2001,8,30,2:00
13,PPL352,14.4,2002,8,30,3:00
14,PPL353,13.8,2003,8,30,4:00
15,PPL354,13.7,2004,8,30,5:00
16,PPL355,13.6,2005,8,30,6:00
17,PPL356,13.8,2006,8,30,7:00
18,PPL357,14,2007,8,30,8:00
19,PPL358,14.2,2008,8,30,9:00
20,PPL359,14.3,2009,8,30,10:00
21,PPL360,14.4,2010,8,30,11:00
22,PPL361,15.6,2011,8,30,12:00
23,PPL362,15.7,2012,8,30,13:00
24,PPL363,15.3,2013,8,30,14:00
25,PPL364,15.9,2014,8,30,15:00
1,PPL340,16.5,2015,8,30,16:00
2,PPL341,17,2016,8,30,17:00
3,PPL342,16.8,2017,8,30,18:00
4,PPL343,16.6,2018,8,30,19:00
5,PPL344,16.5,2019,8,30,20:00
6,PPL345,16.4,2020,8,30,21:00
7,PPL346,16.5,2021,8,30,22:00
8,PPL347,16.5,2022,8,30,23:00
9,PPL348,16.6,2001,8,31,0:00
10,PPL349,16.8,2002,8,31,1:00
11,PPL350,17,2003,8,31,2:00
12,PPL351,17,2004,8,31,3:00
13,PPL352,17.1,2005,8,31,4:00
14,PPL353,17.2,2006,8,31,5:00
15,PPL354,16.8,2007,8,31,6:00
16,PPL355,16.8,2008,8,31,7:00
17,PPL356,17.3,2009,8,31,8:00
18,PPL357,16.4,2010,8,31,9:00
19,PPL358,16.4,2011,8,31,10:00
20,PPL359,17.5,2012,8,31,11:00
21,PPL360,19.1,2013,8,31,12:00
22,PPL361,21.2,2014,8,31,13:00
23,PPL362,23.4,2015,8,31,14:00
24,PPL363,24.8,2016,8,31,15:00
25,PPL364,25.8,2017,8,31,16:00
1,PPL340,26.3,2018,8,31,17:00
2,PPL341,25.2,2019,8,31,18:00
3,PPL342,24.9,2020,8,31,19:00
4,PPL343,23.4,2021,8,31,20:00
5,PPL344,21.5,2022,8,31,21:00
6,PPL345,20.2,2001,8,31,22:00
7,PPL346,19.2,2002,8,31,23:00
8,PPL347,18.7,2003,9,1,0:00
9,PPL348,18.6,2004,9,1,1:00
10,PPL349,18.2,2005,9,1,2:00
11,PPL350,18.3,2006,9,1,3:00
12,PPL351,17.9,2007,9,1,4:00
13,PPL352,18.5,2008,9,1,5:00
14,PPL353,19.3,2009,9,1,6:00
15,PPL354,17.5,2010,9,1,7:00
16,PPL355,16.9,2011,9,1,8:00
17,PPL356,16.9,2012,9,1,9:00
18,PPL357,18.2,2013,9,1,10:00
19,PPL358,19.3,2014,9,1,11:00
20,PPL359,20.8,2015,9,1,12:00
21,PPL360,20.7,2016,9,1,13:00
22,PPL361,21.2,2017,9,1,14:00
23,PPL362,21.6,2018,9,1,15:00
24,PPL363,22.5,2019,9,1,16:00
25,PPL364,22.5,2020,9,1,17:00
1,PPL340,22.3,2021,9,1,18:00
2,PPL341,20.1,2022,9,1,19:00
3,PPL342,19.2,2001,9,1,20:00
4,PPL343,18.8,2002,9,1,21:00
5,PPL344,18.2,2003,9,1,22:00
6,PPL345,17.8,2004,9,1,23:00
7,PPL346,17.7,2005,9,2,0:00
8,PPL347,17.6,2006,9,2,1:00
9,PPL348,17.6,2007,9,2,2:00
10,PPL349,17.3,2008,9,2,3:00
11,PPL350,17.2,2009,9,2,4:00
12,PPL351,17.2,2010,9,2,5:00
13,PPL352,17.1,2011,9,2,6:00
14,PPL353,17.2,2012,9,2,7:00
15,PPL354,17.1,2013,9,2,8:00
16,PPL355,17.1,2014,9,2,9:00
17,PPL356,17.1,2015,9,2,10:00
18,PPL357,17.6,2016,9,2,11:00
19,PPL358,18,2017,9,2,12:00
20,PPL359,18.6,2018,9,2,13:00
21,PPL360,18.5,2019,9,2,14:00
22,PPL361,18.7,2020,9,2,15:00
23,PPL362,19.2,2021,9,2,16:00
24,PPL363,18.9,2022,9,2,17:00
25,PPL364,18.8,2001,9,2,18:00
1,PPL340,18.8,2002,9,2,19:00
2,PPL341,18.6,2003,9,2,20:00
3,PPL342,18.3,2004,9,2,21:00
4,PPL343,18.1,2005,9,2,22:00
5,PPL344,18,2006,9,2,23:00
6,PPL345,17.8,2007,9,3,0:00
7,PPL346,17.8,2008,9,3,1:00
8,PPL347,17.8,2009,9,3,2:00
9,PPL348,17.7,2010,9,3,3:00
10,PPL349,17.6,2011,9,3,4:00
11,PPL350,17.6,2012,9,3,5:00
12,PPL351,17.6,2013,9,3,6:00
13,PPL352,17.5,2014,9,3,7:00
14,PPL353,17.6,2015,9,3,8:00
15,PPL354,17.7,2016,9,3,9:00
16,PPL355,17.7,2017,9,3,10:00
17,PPL356,18,2018,9,3,11:00
18,PPL357,18.1,2019,9,3,12:00
19,PPL358,19,2020,9,3,13:00
20,PPL359,19.4,2021,9,3,14:00
21,PPL360,20.2,2022,9,3,15:00
22,PPL361,21.1,2001,9,3,16:00
23,PPL362,20.6,2002,9,3,17:00
24,PPL363,20.5,2003,9,3,18:00
25,PPL364,20.8,2004,9,3,19:00
1,PPL340,20.5,2005,9,3,20:00
2,PPL341,19.8,2006,9,3,21:00
3,PPL342,19.6,2007,9,3,22:00
4,PPL343,19.1,2008,9,3,23:00
5,PPL344,18.9,2009,9,4,0:00
6,PPL345,18.8,2010,9,4,1:00
7,PPL346,18.7,2011,9,4,2:00
8,PPL347,18.2,2012,9,4,3:00
9,PPL348,17.5,2013,9,4,4:00
10,PPL349,16.9,2014,9,4,5:00
11,PPL350,16.1,2015,9,4,6:00
12,PPL351,15.1,2016,9,4,7:00
13,PPL352,14.3,2017,9,4,8:00
14,PPL353,13.7,2018,9,4,9:00
15,PPL354,12.8,2019,9,4,10:00
16,PPL355,12.6,2020,9,4,11:00
17,PPL356,12.2,2021,9,4,12:00
18,PPL357,11.6,2022,9,4,13:00
19,PPL358,11.3,2001,9,4,14:00
20,PPL359,11.8,2002,9,4,15:00
21,PPL360,14.4,2003,9,4,16:00
22,PPL361,15.8,2004,9,4,17:00
23,PPL362,16.1,2005,9,4,18:00
24,PPL363,16.4,2006,9,4,19:00
25,PPL364,16.3,2007,9,4,20:00
1,PPL340,15.8,2008,9,4,21:00
2,PPL341,15.4,2009,9,4,22:00
3,PPL342,15,2010,9,4,23:00
4,PPL343,13.1,2011,9,5,0:00
5,PPL344,12.8,2012,9,5,1:00
6,PPL345,13,2013,9,5,2:00
7,PPL346,12.6,2014,9,5,3:00
8,PPL347,12.6,2015,9,5,4:00
9,PPL348,12.6,2016,9,5,5:00
10,PPL349,12.5,2017,9,5,6:00
11,PPL350,12.4,2018,9,5,7:00
12,PPL351,12.3,2019,9,5,8:00
13,PPL352,12.3,2020,9,5,9:00
14,PPL353,12.1,2021,9,5,10:00
15,PPL354,12.7,2022,9,5,11:00
16,PPL355,14.4,2001,9,5,12:00
17,PPL356,15.2,2002,9,5,13:00
18,PPL357,15.8,2003,9,5,14:00
19,PPL358,17.1,2004,9,5,15:00
20,PPL359,17.7,2005,9,5,16:00
21,PPL360,18.9,2006,9,5,17:00
22,PPL361,19.3,2007,9,5,18:00
23,PPL362,19.5,2008,9,5,19:00
24,PPL363,19.6,2009,9,5,20:00
25,PPL364,16.9,2010,9,5,21:00
1,PPL340,15.6,2011,9,5,22:00
2,PPL341,14.3,2012,9,5,23:00
3,PPL342,13.8,2013,9,6,0:00
4,PPL343,12.3,2014,9,6,1:00
5,PPL344,11,2015,9,6,2:00
6,PPL345,12.1,2016,9,6,3:00
7,PPL346,12,2017,9,6,4:00
8,PPL347,11.1,2018,9,6,5:00
9,PPL348,9.8,2019,9,6,6:00
10,PPL349,9.6,2020,9,6,7:00
11,PPL350,9.6,2021,9,6,8:00
12,PPL351,10.4,2022,9,6,9:00
13,PPL352,10.9,2001,9,6,10:00
14,PPL353,13,2002,9,6,11:00
15,PPL354,15,2003,9,6,12:00
16,PPL355,17,2004,9,6,13:00
17,PPL356,18.2,2005,9,6,14:00
18,PPL357,19.3,2006,9,6,15:00
19,PPL358,20.1,2007,9,6,16:00
20,PPL359,20.1,2008,9,6,17:00
21,PPL360,20.2,2009,9,6,18:00
22,PPL361,19.6,2010,9,6,19:00
23,PPL362,18.2,2011,9,6,20:00
24,PPL363,16.3,2012,9,6,21:00
25,PPL364,15.1,2013,9,6,22:00
1,PPL340,14.3,2014,9,6,23:00
2,PPL341,13.7,2015,9,7,0:00
3,PPL342,13.4,2016,9,7,1:00
4,PPL343,13.3,2017,9,7,2:00
5,PPL344,12.7,2018,9,7,3:00
6,PPL345,12.7,2019,9,7,4:00
7,PPL346,12.3,2020,9,7,5:00
8,PPL347,12.3,2021,9,7,6:00
9,PPL348,11.6,2022,9,7,7:00
10,PPL349,11,2001,9,7,8:00
11,PPL350,10.9,2002,9,7,9:00
12,PPL351,11.5,2003,9,7,10:00
13,PPL352,12,2004,9,7,11:00
14,PPL353,12.9,2005,9,7,12:00
15,PPL354,16.2,2006,9,7,13:00
16,PPL355,18.6,2007,9,7,14:00
17,PPL356,20.2,2008,9,7,15:00
18,PPL357,21,2009,9,7,16:00
19,PPL358,21.1,2010,9,7,17:00
20,PPL359,20.9,2011,9,7,18:00
21,PPL360,20.3,2012,9,7,19:00
22,PPL361,19.3,2013,9,7,20:00
23,PPL362,17.9,2014,9,7,21:00
24,PPL363,16.9,2015,9,7,22:00
25,PPL364,15.9,2016,9,7,23:00
1,PPL340,15.6,2017,9,8,0:00
2,PPL341,15.3,2018,9,8,1:00
3,PPL342,15.6,2019,9,8,2:00
4,PPL343,15.3,2020,9,8,3:00
5,PPL344,14.9,2021,9,8,4:00
6,PPL345,14.6,2022,9,8,5:00
7,PPL346,14.2,2001,9,8,6:00
8,PPL347,14,2002,9,8,7:00
9,PPL348,13.9,2003,9,8,8:00
10,PPL349,13.7,2004,9,8,9:00
11,PPL350,13.7,2005,9,8,10:00
12,PPL351,15.3,2006,9,8,11:00
13,PPL352,17.9,2007,9,8,12:00
14,PPL353,19.3,2008,9,8,13:00
15,PPL354,20.5,2009,9,8,14:00
16,PPL355,20.4,2010,9,8,15:00
17,PPL356,22.5,2011,9,8,16:00
18,PPL357,22.3,2012,9,8,17:00
19,PPL358,21.8,2013,9,8,18:00
20,PPL359,20.9,2014,9,8,19:00
21,PPL360,20,2015,9,8,20:00
22,PPL361,18.2,2016,9,8,21:00
23,PPL362,16.9,2017,9,8,22:00
24,PPL363,16.1,2018,9,8,23:00
25,PPL364,15.5,2019,9,9,0:00
1,PPL340,15.3,2020,9,9,1:00
2,PPL341,15.1,2021,9,9,2:00
3,PPL342,15,2022,9,9,3:00
4,PPL343,14.8,2001,9,9,4:00
5,PPL344,14.6,2002,9,9,5:00
6,PPL345,14.2,2003,9,9,6:00
7,PPL346,14.4,2004,9,9,7:00
8,PPL347,14.1,2005,9,9,8:00
9,PPL348,13.8,2006,9,9,9:00
10,PPL349,13.8,2007,9,9,10:00
11,PPL350,16.3,2008,9,9,11:00
12,PPL351,19.1,2009,9,9,12:00
13,PPL352,20.4,2010,9,9,13:00
14,PPL353,21.8,2011,9,9,14:00
15,PPL354,22.9,2012,9,9,15:00
16,PPL355,23.7,2013,9,9,16:00
17,PPL356,24.1,2014,9,9,17:00
18,PPL357,24.3,2015,9,9,18:00
19,PPL358,22.6,2016,9,9,19:00
20,PPL359,21.2,2017,9,9,20:00
21,PPL360,19,2018,9,9,21:00
22,PPL361,17.8,2019,9,9,22:00
23,PPL362,16.9,2020,9,9,23:00
24,PPL363,16.5,2021,9,10,0:00
25,PPL364,16.2,2022,9,10,1:00
1,PPL340,16.9,2001,9,10,2:00
2,PPL341,16.5,2002,9,10,3:00
3,PPL342,16.1,2003,9,10,4:00
4,PPL343,15.5,2004,9,10,5:00
5,PPL344,14.9,2005,9,10,6:00
6,PPL345,14.4,2006,9,10,7:00
7,PPL346,13.7,2007,9,10,8:00
8,PPL347,13.3,2008,9,10,9:00
9,PPL348,13.4,2009,9,10,10:00
10,PPL349,15.4,2010,9,10,11:00
11,PPL350,17.8,2011,9,10,12:00
12,PPL351,19.8,2012,9,10,13:00
13,PPL352,21.4,2013,9,10,14:00
14,PPL353,23.4,2014,9,10,15:00
15,PPL354,24,2015,9,10,16:00
16,PPL355,24.5,2016,9,10,17:00
17,PPL356,25.2,2017,9,10,18:00
18,PPL357,24.7,2018,9,10,19:00
19,PPL358,23.5,2019,9,10,20:00
20,PPL359,21.2,2020,9,10,21:00
21,PPL360,19.6,2021,9,10,22:00
22,PPL361,19.2,2022,9,10,23:00
23,PPL362,18.5,2001,9,11,0:00
24,PPL363,18.7,2002,9,11,1:00
25,PPL364,17.3,2003,9,11,2:00
1,PPL340,17.2,2004,9,11,3:00
2,PPL341,17.3,2005,9,11,4:00
3,PPL342,17.2,2006,9,11,5:00
4,PPL343,17.2,2007,9,11,6:00
5,PPL344,17,2008,9,11,7:00
6,PPL345,16,2009,9,11,8:00
7,PPL346,16,2010,9,11,9:00
8,PPL347,16.8,2011,9,11,10:00
9,PPL348,17.5,2012,9,11,11:00
10,PPL349,16.9,2013,9,11,12:00
11,PPL350,16.2,2014,9,11,13:00
12,PPL351,16.7,2015,9,11,14:00
13,PPL352,16.4,2016,9,11,15:00
14,PPL353,16.5,2017,9,11,16:00
15,PPL354,16.9,2018,9,11,17:00
16,PPL355,17,2019,9,11,18:00
17,PPL356,17.2,2020,9,11,19:00
18,PPL357,17.4,2021,9,11,20:00
19,PPL358,17.4,2022,9,11,21:00
20,PPL359,17.5,2001,9,11,22:00
21,PPL360,17.4,2002,9,11,23:00
22,PPL361,17.5,2003,9,12,0:00
23,PPL362,17.4,2004,9,12,1:00
24,PPL363,16.9,2005,9,12,2:00
25,PPL364,16.9,2006,9,12,3:00
1,PPL340,16.9,2007,9,12,4:00
2,PPL341,16.9,2008,9,12,5:00
3,PPL342,16.7,2009,9,12,6:00
4,PPL343,16.4,2010,9,12,7:00
5,PPL344,16.1,2011,9,12,8:00
6,PPL345,16.1,2012,9,12,9:00
7,PPL346,16,2013,9,12,10:00
8,PPL347,15.9,2014,9,12,11:00
9,PPL348,15.9,2015,9,12,12:00
10,PPL349,16,2016,9,12,13:00
11,PPL350,16.2,2017,9,12,14:00
12,PPL351,16.1,2018,9,12,15:00
13,PPL352,16,2019,9,12,16:00
14,PPL353,15.5,2020,9,12,17:00
15,PPL354,15.6,2021,9,12,18:00
16,PPL355,15.7,2022,9,12,19:00
17,PPL356,16,2001,9,12,20:00
18,PPL357,16.3,2002,9,12,21:00
19,PPL358,16.6,2003,9,12,22:00
20,PPL359,16.9,2004,9,12,23:00
21,PPL360,16.8,2005,9,13,0:00
22,PPL361,16.6,2006,9,13,1:00
23,PPL362,16.4,2007,9,13,2:00
24,PPL363,16.4,2008,9,13,3:00
25,PPL364,16.3,2009,9,13,4:00
1,PPL340,16.3,2010,9,13,5:00
2,PPL341,16.3,2011,9,13,6:00
3,PPL342,16.5,2012,9,13,7:00
4,PPL343,16.8,2013,9,13,8:00
5,PPL344,17.6,2014,9,13,9:00
6,PPL345,18.4,2015,9,13,10:00
7,PPL346,18.3,2016,9,13,11:00
8,PPL347,18,2017,9,13,12:00
9,PPL348,17.6,2018,9,13,13:00
10,PPL349,17.4,2019,9,13,14:00
11,PPL350,17.6,2020,9,13,15:00
12,PPL351,18.4,2021,9,13,16:00
13,PPL352,18.8,2022,9,13,17:00
14,PPL353,18.4,2001,9,13,18:00
15,PPL354,18.9,2002,9,13,19:00
16,PPL355,18.6,2003,9,13,20:00
17,PPL356,18.3,2004,9,13,21:00
18,PPL357,18,2005,9,13,22:00
19,PPL358,17.6,2006,9,13,23:00
20,PPL359,17.6,2007,9,14,0:00
21,PPL360,17.5,2008,9,14,1:00
22,PPL361,17.5,2009,9,14,2:00
23,PPL362,17.3,2010,9,14,3:00
24,PPL363,17.2,2011,9,14,4:00
25,PPL364,18.2,2012,9,14,5:00
1,PPL340,18.1,2013,9,14,6:00
2,PPL341,20,2014,9,14,7:00
3,PPL342,19.5,2015,9,14,8:00
4,PPL343,19.4,2016,9,14,9:00
5,PPL344,17.9,2017,9,14,10:00
6,PPL345,18.5,2018,9,14,11:00
7,PPL346,19,2019,9,14,12:00
8,PPL347,18.9,2020,9,14,13:00
9,PPL348,19.7,2021,9,14,14:00
10,PPL349,19.8,2022,9,14,15:00
11,PPL350,18.6,2001,9,14,16:00
12,PPL351,19.7,2002,9,14,17:00
13,PPL352,19.9,2003,9,14,18:00
14,PPL353,19,2004,9,14,19:00
15,PPL354,18.6,2005,9,14,20:00
16,PPL355,18,2006,9,14,21:00
17,PPL356,16.9,2007,9,14,22:00
18,PPL357,16.1,2008,9,14,23:00
19,PPL358,15.7,2009,9,15,0:00
20,PPL359,15.1,2010,9,15,1:00
21,PPL360,14.5,2011,9,15,2:00
22,PPL361,14,2012,9,15,3:00
23,PPL362,13.3,2013,9,15,4:00
24,PPL363,12.9,2014,9,15,5:00
25,PPL364,12.1,2015,9,15,6:00
1,PPL340,12.2,2016,9,15,7:00
2,PPL341,12,2017,9,15,8:00
3,PPL342,11.9,2018,9,15,9:00
4,PPL343,11.9,2019,9,15,10:00
5,PPL344,13.3,2020,9,15,11:00
6,PPL345,14.7,2021,9,15,12:00
7,PPL346,15.4,2022,9,15,13:00
8,PPL347,17.5,2001,9,15,14:00
9,PPL348,18.1,2002,9,15,15:00
10,PPL349,18.8,2003,9,15,16:00
11,PPL350,19.6,2004,9,15,17:00
12,PPL351,19.5,2005,9,15,18:00
13,PPL352,19,2006,9,15,19:00
14,PPL353,18.4,2007,9,15,20:00
15,PPL354,17.8,2008,9,15,21:00
16,PPL355,16.3,2009,9,15,22:00
17,PPL356,15.2,2010,9,15,23:00
18,PPL357,13.5,2011,9,16,0:00
19,PPL358,13,2012,9,16,1:00
20,PPL359,12.5,2013,9,16,2:00
21,PPL360,12.4,2014,9,16,3:00
22,PPL361,12.6,2015,9,16,4:00
23,PPL362,12.4,2016,9,16,5:00
24,PPL363,12.6,2017,9,16,6:00
25,PPL364,12.3,2018,9,16,7:00
1,PPL340,11.9,2019,9,16,8:00
2,PPL341,12,2020,9,16,9:00
3,PPL342,12.5,2021,9,16,10:00
4,PPL343,14.7,2022,9,16,11:00
5,PPL344,18,2001,9,16,12:00
6,PPL345,19.7,2002,9,16,13:00
7,PPL346,20.5,2003,9,16,14:00
8,PPL347,21.3,2004,9,16,15:00
9,PPL348,21.2,2005,9,16,16:00
10,PPL349,21.9,2006,9,16,17:00
11,PPL350,21.8,2007,9,16,18:00
12,PPL351,20.2,2008,9,16,19:00
13,PPL352,18.7,2009,9,16,20:00
14,PPL353,17.5,2010,9,16,21:00
15,PPL354,16.7,2011,9,16,22:00
